Feature,Coefficient
co-applicant_sex_Female,0.026284091378984305
"co-applicant_sex_Information not provided by applicant in mail, internet, or telephone application",0.01611662941506546
co-applicant_sex_No co-applicant,-0.018921519745721885
applicant_sex_observed_Not applicable,-0.039694798697090576
applicant_sex_observed_Not collected on the basis of visual observation or surname,-0.0946788113531507
co-applicant_sex_observed_No co-applicant,-0.018921519745721885
co-applicant_sex_observed_Not applicable,0.03290728615829888
co-applicant_sex_observed_Not collected on the basis of visual observation or surname,0.023373704578476852
applicant_age_35-44,-0.039630848718334194
applicant_age_45-54,-0.10373456505386798
applicant_age_55-64,0.060649417716493174
applicant_age_65-74,0.06480059740388715
applicant_age_<25,-0.04803175628265348
applicant_age_>74,-0.02960315267341008
co-applicant_age_35-44,-0.05878660785892584
co-applicant_age_45-54,0.04883819727276439
co-applicant_age_55-64,-0.048566632329998735
co-applicant_age_65-74,-0.04757033929316034
co-applicant_age_8888,-0.05169585153636408
co-applicant_age_9999,-0.00604056008757574
co-applicant_age_<25,0.06467581136271826
co-applicant_age_>74,-0.003439816451689918
applicant_age_above_62_Yes,-0.09453698944493547
submission_of_application_Submitted directly to your institution,-0.1375305101005979
initially_payable_to_institution_Not applicable,-0.6125563919453959
initially_payable_to_institution_Not initially payable to your institution,-0.11874355257991047
aus-1_Guaranteed Underwriting System (GUS),0.1397159301300515
aus-1_Internal Proprietary System,-0.02390318824463731
aus-1_Loan Prospector (LP) or Loan Product Advisor,-0.1106827760131189
aus-1_Not applicable,0.18504293045346312
aus-1_Other,-0.019951340763532163
aus-1_Technology Open to Approved Lenders (TOTAL) Scorecard,-0.13361283933264578
